OTU,Transect,Plot,Depth,value,Sample
ASV_2,D,A,C,10.232657492983417,ArcTE16SDAC
ASV_2,E,B,B,12.269819321611129,ArcTE16SEBB
ASV_2,C,A,A,8.063697425383609,ArcTE16SCAA
ASV_2,B,E,A,12.141851237004675,ArcTE16SBEA
ASV_2,E,B,A,11.115867366349386,ArcTE16SEBA
ASV_2,E,B,C,12.117162211695417,ArcTE16SEBC
ASV_2,E,A,C,10.41589685159574,ArcTE16SEAC
ASV_2,E,A,B,10.088702694052106,ArcTE16SEAB
ASV_2,C,B,A,11.014482742697856,ArcTE16SCBA
ASV_2,E,A,A,10.135581896321701,ArcTE16SEAA
ASV_2,C,A,B,8.641776415192394,ArcTE16SCAB
ASV_2,D,A,A,10.036027735152663,ArcTE16SDAA
ASV_2,D,D,B,6.939406363365745,ArcTE16SDDB
ASV_2,C,A,C,9.683785369213865,ArcTE16SCAC
ASV_2,A,B,A,10.820027230136391,ArcTE16SABA
ASV_2,A,B,B,10.925701187375731,ArcTE16SABB
ASV_2,B,C,A,10.754531254351194,ArcTE16SBCA
ASV_2,E,A,D,10.800166014578787,ArcTE16SEAD
ASV_2,D,A,B,10.430435202007807,ArcTE16SDAB
ASV_2,C,B,B,9.800897655963155,ArcTE16SCBB
ASV_2,D,B,D,8.312659222846847,ArcTE16SDBD
ASV_2,B,B,C,10.49992870319532,ArcTE16SBBC
ASV_2,D,B,B,7.6948094347193905,ArcTE16SDBB
ASV_2,B,E,B,10.30816152207704,ArcTE16SBEB
ASV_2,A,C,C,7.630458361961207,ArcTE16SACC
ASV_2,B,D,A,8.077566681909602,ArcTE16SBDA
ASV_2,B,A,B,-1.019457303204418,ArcTE16SBAB
ASV_2,B,D,B,7.049345448925445,ArcTE16SBDB
ASV_2,A,E,A,-1.0691320914295712,ArcTE16SAEA
ASV_2,B,E,C,-1.0689705436666364,ArcTE16SBEC
ASV_2,C,C,B,6.71015815163045,ArcTE16SCCB
ASV_2,B,B,D,9.519185952184516,ArcTE16SBBD
ASV_2,D,D,A,5.939562214636602,ArcTE16SDDA
ASV_2,B,A,A,5.23153329430677,ArcTE16SBAA
ASV_2,B,A,C,-1.1557124365116511,ArcTE16SBAC
ASV_2,A,E,B,-1.1531734985251472,ArcTE16SAEB
ASV_2,A,D,B,4.758370690536266,ArcTE16SADB
ASV_2,A,D,A,-1.1294002229195037,ArcTE16SADA
ASV_2,A,A,A,7.9157765060394585,ArcTE16SAAA
ASV_2,D,B,A,6.318875630788787,ArcTE16SDBA
ASV_2,A,E,D,-1.0681219896507121,ArcTE16SAED
ASV_2,D,B,C,7.679225919299942,ArcTE16SDBC
ASV_2,A,D,D,-1.0029834378666491,ArcTE16SADD
ASV_2,D,E,C,6.701773832069684,ArcTE16SDEC
ASV_2,A,C,A,7.803384001385471,ArcTE16SACA
ASV_2,B,B,A,-1.0691320914295712,ArcTE16SBBA
ASV_2,D,E,A,6.770632742763739,ArcTE16SDEA
ASV_2,A,A,B,6.718837906355299,ArcTE16SAAB
ASV_2,B,C,C,5.8306584679480284,ArcTE16SBCC
ASV_2,D,C,C,-0.7858350465418908,ArcTE16SDCC
ASV_2,B,E,D,-0.7642952237395182,ArcTE16SBED
ASV_2,A,E,C,-1.1294002229195037,ArcTE16SAEC
ASV_2,B,C,D,-0.843212058128425,ArcTE16SBCD
ASV_2,E,B,D,-0.8028091914591142,ArcTE16SEBD
ASV_2,D,C,D,-0.8087347321487579,ArcTE16SDCD
ASV_2,A,D,C,4.523481937645391,ArcTE16SADC
ASV_2,C,E,A,6.106966482403767,ArcTE16SCEA
ASV_2,C,D,C,-1.0029834378666491,ArcTE16SCDC
ASV_2,C,E,B,-0.9659278729196092,ArcTE16SCEB
ASV_2,D,C,B,5.726876882163461,ArcTE16SDCB
ASV_2,E,E,A,-0.7253699412852841,ArcTE16SEEA
ASV_2,C,D,A,-0.979367709946807,ArcTE16SCDA
ASV_2,B,D,D,-0.892085473351873,ArcTE16SBDD
ASV_2,C,D,B,-1.0187705639368616,ArcTE16SCDB
ASV_2,E,D,B,-0.8841237081987607,ArcTE16SEDB
ASV_2,C,C,D,6.967326242128211,ArcTE16SCCD
ASV_2,B,B,B,-0.863248594223907,ArcTE16SBBB
ASV_2,B,D,C,-0.9193917739253665,ArcTE16SBDC
ASV_2,E,D,C,-0.7642952237395182,ArcTE16SEDC
ASV_2,E,D,A,-0.7253699412852841,ArcTE16SEDA
ASV_2,E,E,B,-0.7858350465418908,ArcTE16SEEB
ASV_2,E,E,D,-0.6129109285095238,ArcTE16SEED
ASV_2,D,E,B,2.706797380299511,ArcTE16SDEB
ASV_4,D,A,C,-0.9193917739253665,ArcTE16SDAC
ASV_4,E,B,B,-1.0188312377226296,ArcTE16SEBB
ASV_4,C,A,A,9.519534779168254,ArcTE16SCAA
ASV_4,B,E,A,-0.8841237081987607,ArcTE16SBEA
ASV_4,E,B,A,-1.0188312377226296,ArcTE16SEBA
ASV_4,E,B,C,-0.8087347321487579,ArcTE16SEBC
ASV_4,E,A,C,9.835797204499467,ArcTE16SEAC
ASV_4,E,A,B,11.053466877215689,ArcTE16SEAB
ASV_4,C,B,A,8.362136269070112,ArcTE16SCBA
ASV_4,E,A,A,9.49764160082174,ArcTE16SEAA
ASV_4,C,A,B,9.368586243243984,ArcTE16SCAB
ASV_4,D,A,A,8.669121154310968,ArcTE16SDAA
ASV_4,D,D,B,-0.863248594223907,ArcTE16SDDB
ASV_4,C,A,C,8.442109456733167,ArcTE16SCAC
ASV_4,A,B,A,9.067860151742128,ArcTE16SABA
ASV_4,A,B,B,7.433615065605723,ArcTE16SABB
ASV_4,B,C,A,6.812825641823636,ArcTE16SBCA
ASV_4,E,A,D,-0.9659278729196092,ArcTE16SEAD
ASV_4,D,A,B,6.487639328365235,ArcTE16SDAB
ASV_4,C,B,B,8.038984088101385,ArcTE16SCBB
ASV_4,D,B,D,-0.8087347321487579,ArcTE16SDBD
ASV_4,B,B,C,-0.8841237081987607,ArcTE16SBBC
ASV_4,D,B,B,-0.979367709946807,ArcTE16SDBB
ASV_4,B,E,B,6.782003768088424,ArcTE16SBEB
ASV_4,A,C,C,5.236845717315051,ArcTE16SACC
ASV_4,B,D,A,7.518754444594665,ArcTE16SBDA
ASV_4,B,A,B,-1.019457303204418,ArcTE16SBAB
ASV_4,B,D,B,9.082654052675496,ArcTE16SBDB
ASV_4,A,E,A,-1.0691320914295712,ArcTE16SAEA
ASV_4,B,E,C,-1.0689705436666364,ArcTE16SBEC
ASV_4,C,C,B,-1.0187705639368616,ArcTE16SCCB
ASV_4,B,B,D,-0.8028091914591142,ArcTE16SBBD
ASV_4,D,D,A,-1.0029834378666491,ArcTE16SDDA
ASV_4,B,A,A,-1.1531734985251472,ArcTE16SBAA
ASV_4,B,A,C,-1.1557124365116511,ArcTE16SBAC
ASV_4,A,E,B,-1.1531734985251472,ArcTE16SAEB
ASV_4,A,D,B,-1.1313614093477193,ArcTE16SADB
ASV_4,A,D,A,-1.1294002229195037,ArcTE16SADA
ASV_4,A,A,A,8.725659785198964,ArcTE16SAAA
ASV_4,D,B,A,-1.0188312377226296,ArcTE16SDBA
ASV_4,A,E,D,-1.0681219896507121,ArcTE16SAED
ASV_4,D,B,C,-1.0188312377226296,ArcTE16SDBC
ASV_4,A,D,D,-1.0029834378666491,ArcTE16SADD
ASV_4,D,E,C,-0.7496666345686744,ArcTE16SDEC
ASV_4,A,C,A,-1.0894326963566563,ArcTE16SACA
ASV_4,B,B,A,-1.0691320914295712,ArcTE16SBBA
ASV_4,D,E,A,-0.9193917739253665,ArcTE16SDEA
ASV_4,A,A,B,7.175880409558459,ArcTE16SAAB
ASV_4,B,C,C,-0.843212058128425,ArcTE16SBCC
ASV_4,D,C,C,-0.7858350465418908,ArcTE16SDCC
ASV_4,B,E,D,-0.7642952237395182,ArcTE16SBED
ASV_4,A,E,C,-1.1294002229195037,ArcTE16SAEC
ASV_4,B,C,D,-0.843212058128425,ArcTE16SBCD
ASV_4,E,B,D,-0.8028091914591142,ArcTE16SEBD
ASV_4,D,C,D,-0.8087347321487579,ArcTE16SDCD
ASV_4,A,D,C,-1.1294002229195037,ArcTE16SADC
ASV_4,C,E,A,-1.0689705436666364,ArcTE16SCEA
ASV_4,C,D,C,-1.0029834378666491,ArcTE16SCDC
ASV_4,C,E,B,-0.9659278729196092,ArcTE16SCEB
ASV_4,D,C,B,-0.8841237081987607,ArcTE16SDCB
ASV_4,E,E,A,-0.7253699412852841,ArcTE16SEEA
ASV_4,C,D,A,-0.979367709946807,ArcTE16SCDA
ASV_4,B,D,D,-0.892085473351873,ArcTE16SBDD
ASV_4,C,D,B,-1.0187705639368616,ArcTE16SCDB
ASV_4,E,D,B,-0.8841237081987607,ArcTE16SEDB
ASV_4,C,C,D,-0.843212058128425,ArcTE16SCCD
ASV_4,B,B,B,-0.863248594223907,ArcTE16SBBB
ASV_4,B,D,C,-0.9193917739253665,ArcTE16SBDC
ASV_4,E,D,C,-0.7642952237395182,ArcTE16SEDC
ASV_4,E,D,A,-0.7253699412852841,ArcTE16SEDA
ASV_4,E,E,B,-0.7858350465418908,ArcTE16SEEB
ASV_4,E,E,D,-0.6129109285095238,ArcTE16SEED
ASV_4,D,E,B,-0.7642952237395182,ArcTE16SDEB
ASV_3,D,A,C,-0.9193917739253665,ArcTE16SDAC
ASV_3,E,B,B,-1.0188312377226296,ArcTE16SEBB
ASV_3,C,A,A,-1.019457303204418,ArcTE16SCAA
ASV_3,B,E,A,-0.8841237081987607,ArcTE16SBEA
ASV_3,E,B,A,-1.0188312377226296,ArcTE16SEBA
ASV_3,E,B,C,-0.8087347321487579,ArcTE16SEBC
ASV_3,E,A,C,-1.0029834378666491,ArcTE16SEAC
ASV_3,E,A,B,-1.0188312377226296,ArcTE16SEAB
ASV_3,C,B,A,-1.019457303204418,ArcTE16SCBA
ASV_3,E,A,A,-1.0689705436666364,ArcTE16SEAA
ASV_3,C,A,B,-1.0691320914295712,ArcTE16SCAB
ASV_3,D,A,A,-1.1531734985251472,ArcTE16SDAA
ASV_3,D,D,B,-0.863248594223907,ArcTE16SDDB
ASV_3,C,A,C,-1.0188312377226296,ArcTE16SCAC
ASV_3,A,B,A,6.363210942713005,ArcTE16SABA
ASV_3,A,B,B,-0.9193917739253665,ArcTE16SABB
ASV_3,B,C,A,-1.0188312377226296,ArcTE16SBCA
ASV_3,E,A,D,-0.9659278729196092,ArcTE16SEAD
ASV_3,D,A,B,-1.0691320914295712,ArcTE16SDAB
ASV_3,C,B,B,-1.0029834378666491,ArcTE16SCBB
ASV_3,D,B,D,-0.8087347321487579,ArcTE16SDBD
ASV_3,B,B,C,-0.8841237081987607,ArcTE16SBBC
ASV_3,D,B,B,-0.979367709946807,ArcTE16SDBB
ASV_3,B,E,B,-1.0689705436666364,ArcTE16SBEB
ASV_3,A,C,C,5.005015282391016,ArcTE16SACC
ASV_3,B,D,A,-1.019457303204418,ArcTE16SBDA
ASV_3,B,A,B,9.787688514453558,ArcTE16SBAB
ASV_3,B,D,B,-1.0029834378666491,ArcTE16SBDB
ASV_3,A,E,A,9.503941209210728,ArcTE16SAEA
ASV_3,B,E,C,6.5283470655578295,ArcTE16SBEC
ASV_3,C,C,B,-1.0187705639368616,ArcTE16SCCB
ASV_3,B,B,D,-0.8028091914591142,ArcTE16SBBD
ASV_3,D,D,A,6.719831860069911,ArcTE16SDDA
ASV_3,B,A,A,8.714618950738334,ArcTE16SBAA
ASV_3,B,A,C,7.413667203223463,ArcTE16SBAC
ASV_3,A,E,B,8.869904451267915,ArcTE16SAEB
ASV_3,A,D,B,8.85189721206698,ArcTE16SADB
ASV_3,A,D,A,8.395942898623971,ArcTE16SADA
ASV_3,A,A,A,6.944661540062425,ArcTE16SAAA
ASV_3,D,B,A,-1.0188312377226296,ArcTE16SDBA
ASV_3,A,E,D,8.718591460096931,ArcTE16SAED
ASV_3,D,B,C,-1.0188312377226296,ArcTE16SDBC
ASV_3,A,D,D,6.772165332678766,ArcTE16SADD
ASV_3,D,E,C,-0.7496666345686744,ArcTE16SDEC
ASV_3,A,C,A,7.873479098785536,ArcTE16SACA
ASV_3,B,B,A,8.358205757393208,ArcTE16SBBA
ASV_3,D,E,A,-0.9193917739253665,ArcTE16SDEA
ASV_3,A,A,B,-0.8841237081987607,ArcTE16SAAB
ASV_3,B,C,C,-0.843212058128425,ArcTE16SBCC
ASV_3,D,C,C,-0.7858350465418908,ArcTE16SDCC
ASV_3,B,E,D,-0.7642952237395182,ArcTE16SBED
ASV_3,A,E,C,7.236779047175892,ArcTE16SAEC
ASV_3,B,C,D,-0.843212058128425,ArcTE16SBCD
ASV_3,E,B,D,-0.8028091914591142,ArcTE16SEBD
ASV_3,D,C,D,-0.8087347321487579,ArcTE16SDCD
ASV_3,A,D,C,7.824948947691688,ArcTE16SADC
ASV_3,C,E,A,7.8322288098855495,ArcTE16SCEA
ASV_3,C,D,C,6.822513674896863,ArcTE16SCDC
ASV_3,C,E,B,7.782021590276365,ArcTE16SCEB
ASV_3,D,C,B,-0.8841237081987607,ArcTE16SDCB
ASV_3,E,E,A,-0.7253699412852841,ArcTE16SEEA
ASV_3,C,D,A,7.461614226633587,ArcTE16SCDA
ASV_3,B,D,D,7.493647646272889,ArcTE16SBDD
ASV_3,C,D,B,7.185036993441598,ArcTE16SCDB
ASV_3,E,D,B,-0.8841237081987607,ArcTE16SEDB
ASV_3,C,C,D,-0.843212058128425,ArcTE16SCCD
ASV_3,B,B,B,7.133703303433604,ArcTE16SBBB
ASV_3,B,D,C,6.905726633475933,ArcTE16SBDC
ASV_3,E,D,C,-0.7642952237395182,ArcTE16SEDC
ASV_3,E,D,A,-0.7253699412852841,ArcTE16SEDA
ASV_3,E,E,B,-0.7858350465418908,ArcTE16SEEB
ASV_3,E,E,D,-0.6129109285095238,ArcTE16SEED
ASV_3,D,E,B,-0.7642952237395182,ArcTE16SDEB
ASV_6,D,A,C,8.610857792200056,ArcTE16SDAC
ASV_6,E,B,B,6.192809389055977,ArcTE16SEBB
ASV_6,C,A,A,6.022902534424308,ArcTE16SCAA
ASV_6,B,E,A,7.679621082976171,ArcTE16SBEA
ASV_6,E,B,A,7.0942910700394,ArcTE16SEBA
ASV_6,E,B,C,-0.8087347321487579,ArcTE16SEBC
ASV_6,E,A,C,2.840661667083312,ArcTE16SEAC
ASV_6,E,A,B,8.42536548400737,ArcTE16SEAB
ASV_6,C,B,A,8.956145308334145,ArcTE16SCBA
ASV_6,E,A,A,9.653296390905178,ArcTE16SEAA
ASV_6,C,A,B,7.784022649648643,ArcTE16SCAB
ASV_6,D,A,A,9.029124857714837,ArcTE16SDAA
ASV_6,D,D,B,4.203674738600657,ArcTE16SDDB
ASV_6,C,A,C,8.42536548400737,ArcTE16SCAC
ASV_6,A,B,A,8.426880183603597,ArcTE16SABA
ASV_6,A,B,B,7.957702263888789,ArcTE16SABB
ASV_6,B,C,A,9.031077747224357,ArcTE16SBCA
ASV_6,E,A,D,6.845069047569938,ArcTE16SEAD
ASV_6,D,A,B,9.402334726577315,ArcTE16SDAB
ASV_6,C,B,B,8.48017080367779,ArcTE16SCBB
ASV_6,D,B,D,-0.8087347321487579,ArcTE16SDBD
ASV_6,B,B,C,2.930515652020727,ArcTE16SBBC
ASV_6,D,B,B,5.241926328241085,ArcTE16SDBB
ASV_6,B,E,B,4.477678097239206,ArcTE16SBEB
ASV_6,A,C,C,-1.0681219896507121,ArcTE16SACC
ASV_6,B,D,A,6.876759911695341,ArcTE16SBDA
ASV_6,B,A,B,-1.019457303204418,ArcTE16SBAB
ASV_6,B,D,B,7.03534488041095,ArcTE16SBDB
ASV_6,A,E,A,-1.0691320914295712,ArcTE16SAEA
ASV_6,B,E,C,-1.0689705436666364,ArcTE16SBEC
ASV_6,C,C,B,4.512421460871392,ArcTE16SCCB
ASV_6,B,B,D,3.469213145952496,ArcTE16SBBD
ASV_6,D,D,A,-1.0029834378666491,ArcTE16SDDA
ASV_6,B,A,A,-1.1531734985251472,ArcTE16SBAA
ASV_6,B,A,C,6.412352388936997,ArcTE16SBAC
ASV_6,A,E,B,-1.1531734985251472,ArcTE16SAEB
ASV_6,A,D,B,-1.1313614093477193,ArcTE16SADB
ASV_6,A,D,A,-1.1294002229195037,ArcTE16SADA
ASV_6,A,A,A,8.786064828713688,ArcTE16SAAA
ASV_6,D,B,A,-1.0188312377226296,ArcTE16SDBA
ASV_6,A,E,D,2.79038935050645,ArcTE16SAED
ASV_6,D,B,C,3.5061703597525007,ArcTE16SDBC
ASV_6,A,D,D,-1.0029834378666491,ArcTE16SADD
ASV_6,D,E,C,-0.7496666345686744,ArcTE16SDEC
ASV_6,A,C,A,-1.0894326963566563,ArcTE16SACA
ASV_6,B,B,A,-1.0691320914295712,ArcTE16SBBA
ASV_6,D,E,A,-0.9193917739253665,ArcTE16SDEA
ASV_6,A,A,B,-0.8841237081987607,ArcTE16SAAB
ASV_6,B,C,C,-0.843212058128425,ArcTE16SBCC
ASV_6,D,C,C,4.991684577892608,ArcTE16SDCC
ASV_6,B,E,D,-0.7642952237395182,ArcTE16SBED
ASV_6,A,E,C,-1.1294002229195037,ArcTE16SAEC
ASV_6,B,C,D,-0.843212058128425,ArcTE16SBCD
ASV_6,E,B,D,-0.8028091914591142,ArcTE16SEBD
ASV_6,D,C,D,-0.8087347321487579,ArcTE16SDCD
ASV_6,A,D,C,-1.1294002229195037,ArcTE16SADC
ASV_6,C,E,A,-1.0689705436666364,ArcTE16SCEA
ASV_6,C,D,C,-1.0029834378666491,ArcTE16SCDC
ASV_6,C,E,B,-0.9659278729196092,ArcTE16SCEB
ASV_6,D,C,B,-0.8841237081987607,ArcTE16SDCB
ASV_6,E,E,A,-0.7253699412852841,ArcTE16SEEA
ASV_6,C,D,A,-0.979367709946807,ArcTE16SCDA
ASV_6,B,D,D,-0.892085473351873,ArcTE16SBDD
ASV_6,C,D,B,-1.0187705639368616,ArcTE16SCDB
ASV_6,E,D,B,-0.8841237081987607,ArcTE16SEDB
ASV_6,C,C,D,4.71910301526516,ArcTE16SCCD
ASV_6,B,B,B,-0.863248594223907,ArcTE16SBBB
ASV_6,B,D,C,-0.9193917739253665,ArcTE16SBDC
ASV_6,E,D,C,-0.7642952237395182,ArcTE16SEDC
ASV_6,E,D,A,-0.7253699412852841,ArcTE16SEDA
ASV_6,E,E,B,-0.7858350465418908,ArcTE16SEEB
ASV_6,E,E,D,-0.6129109285095238,ArcTE16SEED
ASV_6,D,E,B,-0.7642952237395182,ArcTE16SDEB
